pitch_type,pitch_name,game_date,release_speed,player_name,batter,pitcher,events,description,zone,stand,p_throws,balls,strikes,game_year,umpire,game_pk,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,arm_angle
SI,Sinker,2026-08-16,98.0,"Ohtani, Shohei",660271,676879,grounded_into_double_play,hit_into_play,5.0,L,L,2,0,2026,,823912,1,3,1.0,55.5
FF,4-Seam Fastball,2026-08-16,92.9,"Ohtani, Shohei",660271,701656,,ball,13.0,L,R,0,1,2026,,823912,1,0,6.0,25.2
CU,Curveball,2026-08-16,82.6,"Ohtani, Shohei",660271,676879,,ball,13.0,L,L,1,0,2026,,823912,1,3,1.0,54.6
FF,4-Seam Fastball,2026-08-16,92.7,"Ohtani, Shohei",660271,701656,,called_strike,4.0,L,R,0,0,2026,,823912,1,0,6.0,32.9
SI,Sinker,2026-08-16,97.4,"Ohtani, Shohei",660271,676879,,ball,13.0,L,L,0,0,2026,,823912,1,3,1.0,54.7
SL,Slider,2026-08-15,92.5,"Ohtani, Shohei",660271,694819,strikeout,swinging_strike,9.0,L,R,0,2,2026,,823914,3,2,6.0,28.0
FF,4-Seam Fastball,2026-08-15,102.4,"Ohtani, Shohei",660271,694819,,called_strike,9.0,L,R,0,1,2026,,823914,3,2,6.0,29.1
CU,Curveball,2026-08-15,88.5,"Ohtani, Shohei",660271,694819,,swinging_strike,8.0,L,R,0,0,2026,,823914,3,2,6.0,32.2
FF,4-Seam Fastball,2026-08-15,100.3,"Ohtani, Shohei",660271,694819,triple,hit_into_play,14.0,L,R,0,2,2026,,823914,2,1,6.0,30.5
FF,4-Seam Fastball,2026-08-15,102.0,"Ohtani, Shohei",660271,694819,,swinging_strike,2.0,L,R,0,1,2026,,823914,2,1,6.0,32.1
FF,4-Seam Fastball,2026-08-15,102.0,"Ohtani, Shohei",660271,694819,,foul,3.0,L,R,0,0,2026,,823914,2,1,6.0,29.1
FF,4-Seam Fastball,2026-08-15,103.8,"Ohtani, Shohei",660271,694819,field_out,hit_into_play,6.0,L,R,2,2,2026,,823914,1,0,6.0,30.9
FF,4-Seam Fastball,2026-08-15,104.2,"Ohtani, Shohei",660271,694819,,ball,11.0,L,R,1,2,2026,,823914,1,0,6.0,29.0
SL,Slider,2026-08-15,85.3,"Ohtani, Shohei",660271,676879,strikeout,swinging_strike,13.0,L,L,1,2,2026,,823914,1,3,3.0,50.8
FF,4-Seam Fastball,2026-08-15,102.9,"Ohtani, Shohei",660271,694819,,foul,7.0,L,R,1,2,2026,,823914,1,0,6.0,32.3
SL,Slider,2026-08-15,85.4,"Ohtani, Shohei",660271,676879,,swinging_strike,13.0,L,L,1,1,2026,,823914,1,3,3.0,50.9
FF,4-Seam Fastball,2026-08-15,104.1,"Ohtani, Shohei",660271,694819,,swinging_strike,6.0,L,R,1,1,2026,,823914,1,0,6.0,31.7
SI,Sinker,2026-08-15,97.4,"Ohtani, Shohei",660271,676879,,ball,13.0,L,L,0,1,2026,,823914,1,3,3.0,57.8
FF,4-Seam Fastball,2026-08-15,103.8,"Ohtani, Shohei",660271,694819,,swinging_strike,11.0,L,R,1,0,2026,,823914,1,0,6.0,29.1
SI,Sinker,2026-08-15,97.6,"Ohtani, Shohei",660271,676879,,called_strike,7.0,L,L,0,0,2026,,823914,1,3,3.0,61.7
FF,4-Seam Fastball,2026-08-15,103.7,"Ohtani, Shohei",660271,694819,,ball,12.0,L,R,0,0,2026,,823914,1,0,6.0,28.9
CH,Changeup,2026-08-14,88.6,"Ohtani, Shohei",660271,688107,walk,ball,13.0,L,L,3,2,2026,,823913,4,3,6.0,22.4
FF,4-Seam Fastball,2026-08-14,93.4,"Ohtani, Shohei",660271,688107,,ball,11.0,L,L,2,2,2026,,823913,4,3,6.0,21.7
FC,Cutter,2026-08-14,89.4,"Ohtani, Shohei",660271,688107,,foul,4.0,L,L,2,2,2026,,823913,4,3,6.0,25.6
ST,Sweeper,2026-08-14,81.1,"Ohtani, Shohei",660271,688107,,foul,5.0,L,L,2,1,2026,,823913,4,3,6.0,23.5
CH,Changeup,2026-08-14,87.7,"Ohtani, Shohei",660271,688107,,ball,13.0,L,L,1,1,2026,,823913,4,3,6.0,21.2
SI,Sinker,2026-08-14,92.7,"Ohtani, Shohei",660271,688107,,swinging_strike,12.0,L,L,1,0,2026,,823913,4,3,6.0,20.6
FC,Cutter,2026-08-14,89.7,"Ohtani, Shohei",660271,688107,,ball,11.0,L,L,0,0,2026,,823913,4,3,6.0,26.6
FC,Cutter,2026-08-14,86.5,"Ohtani, Shohei",660271,688107,field_out,hit_into_play,7.0,L,L,1,1,2026,,823913,3,2,6.0,30.9
SI,Sinker,2026-08-14,92.7,"Ohtani, Shohei",660271,688107,,called_strike,13.0,L,L,1,0,2026,,823913,3,2,6.0,22.6
FC,Cutter,2026-08-14,90.4,"Ohtani, Shohei",660271,688107,,ball,13.0,L,L,0,0,2026,,823913,3,2,6.0,25.3
ST,Sweeper,2026-08-14,82.2,"Ohtani, Shohei",660271,688107,strikeout,swinging_strike,13.0,L,L,1,2,2026,,823913,2,1,6.0,24.0
ST,Sweeper,2026-08-14,80.7,"Ohtani, Shohei",660271,688107,,foul,4.0,L,L,1,1,2026,,823913,2,1,6.0,27.6
ST,Sweeper,2026-08-14,81.9,"Ohtani, Shohei",660271,688107,,ball,13.0,L,L,0,1,2026,,823913,2,1,6.0,26.8
FC,Cutter,2026-08-14,91.0,"Ohtani, Shohei",660271,688107,,called_strike,7.0,L,L,0,0,2026,,823913,2,1,6.0,22.8
FF,4-Seam Fastball,2026-08-14,91.4,"Ohtani, Shohei",660271,688107,field_out,hit_into_play,4.0,L,L,0,0,2026,,823913,1,0,6.0,22.2
FF,4-Seam Fastball,2026-08-13,93.5,"Ohtani, Shohei",660271,675660,field_out,hit_into_play,6.0,L,L,1,1,2026,,823915,3,2,6.0,27.0
SI,Sinker,2026-08-13,95.2,"Ohtani, Shohei",660271,675660,,called_strike,7.0,L,L,1,0,2026,,823915,3,2,6.0,27.2
SL,Slider,2026-08-13,87.8,"Ohtani, Shohei",660271,675660,,ball,14.0,L,L,0,0,2026,,823915,3,2,6.0,28.8
SL,Slider,2026-08-13,88.1,"Ohtani, Shohei",660271,675660,strikeout,swinging_strike,13.0,L,L,1,2,2026,,823915,2,1,6.0,29.3
SI,Sinker,2026-08-13,95.2,"Ohtani, Shohei",660271,675660,,called_strike,1.0,L,L,1,1,2026,,823915,2,1,6.0,34.3
SL,Slider,2026-08-13,87.0,"Ohtani, Shohei",660271,675660,,swinging_strike,13.0,L,L,1,0,2026,,823915,2,1,6.0,35.0
SI,Sinker,2026-08-13,95.2,"Ohtani, Shohei",660271,675660,,ball,13.0,L,L,0,0,2026,,823915,2,1,6.0,28.3
FC,Cutter,2026-08-13,91.2,"Ohtani, Shohei",660271,669084,field_out,hit_into_play,13.0,L,L,2,0,2026,,823915,1,3,4.0,39.0
FF,4-Seam Fastball,2026-08-13,95.2,"Ohtani, Shohei",660271,669084,,ball,13.0,L,L,1,0,2026,,823915,1,3,4.0,44.3
FC,Cutter,2026-08-13,93.4,"Ohtani, Shohei",660271,669084,,ball,11.0,L,L,0,0,2026,,823915,1,3,4.0,40.5
SI,Sinker,2026-08-13,95.2,"Ohtani, Shohei",660271,675660,double,hit_into_play,6.0,L,L,3,1,2026,,823915,1,0,6.0,37.6
FF,4-Seam Fastball,2026-08-13,95.6,"Ohtani, Shohei",660271,675660,,called_strike,2.0,L,L,3,0,2026,,823915,1,0,6.0,28.8
SI,Sinker,2026-08-13,95.9,"Ohtani, Shohei",660271,675660,,ball,13.0,L,L,2,0,2026,,823915,1,0,6.0,25.8
FF,4-Seam Fastball,2026-08-13,95.8,"Ohtani, Shohei",660271,675660,,ball,13.0,L,L,1,0,2026,,823915,1,0,6.0,29.6
FF,4-Seam Fastball,2026-08-13,94.8,"Ohtani, Shohei",660271,675660,,ball,13.0,L,L,0,0,2026,,823915,1,0,6.0,29.5
FC,Cutter,2026-08-12,89.0,"Ohtani, Shohei",660271,696131,single,hit_into_play,6.0,L,R,1,0,2026,,823916,2,3,5.0,20.6
SI,Sinker,2026-08-12,92.7,"Ohtani, Shohei",660271,663738,home_run,hit_into_play,2.0,L,L,0,0,2026,,823916,2,1,5.0,34.0
SL,Slider,2026-08-12,86.5,"Ohtani, Shohei",660271,696131,field_out,hit_into_play,9.0,L,R,3,2,2026,,823916,1,2,5.0,26.9
FF,4-Seam Fastball,2026-08-12,96.2,"Ohtani, Shohei",660271,696131,,ball,12.0,L,R,2,2,2026,,823916,1,2,5.0,33.7
FF,4-Seam Fastball,2026-08-12,94.4,"Ohtani, Shohei",660271,696131,,called_strike,8.0,L,R,2,1,2026,,823916,1,2,5.0,27.6
ST,Sweeper,2026-08-12,83.2,"Ohtani, Shohei",660271,696131,,swinging_strike,5.0,L,R,2,0,2026,,823916,1,2,5.0,20.0
FF,4-Seam Fastball,2026-08-12,95.0,"Ohtani, Shohei",660271,696131,,ball,1.0,L,R,1,0,2026,,823916,1,2,5.0,26.5
FC,Cutter,2026-08-12,91.8,"Ohtani, Shohei",660271,696131,,ball,12.0,L,R,0,0,2026,,823916,1,2,5.0,27.7
SI,Sinker,2026-08-12,93.6,"Ohtani, Shohei",660271,663738,strikeout,called_strike,7.0,L,L,0,2,2026,,823916,1,0,5.0,35.1
SL,Slider,2026-08-12,86.6,"Ohtani, Shohei",660271,663738,,foul,4.0,L,L,0,1,2026,,823916,1,0,5.0,42.6
SI,Sinker,2026-08-12,93.5,"Ohtani, Shohei",660271,663738,,called_strike,9.0,L,L,0,0,2026,,823916,1,0,5.0,40.7
,,2026-08-12,93.0,"Ohtani, Shohei",660271,696131,,automatic_ball,,L,R,0,0,2026,,823916,2,3,5.0,
CH,Changeup,2026-08-11,82.3,"Ohtani, Shohei",660271,608379,field_out,hit_into_play,13.0,L,R,0,0,2026,,823917,3,2,5.0,52.3
FF,4-Seam Fastball,2026-08-11,96.1,"Ohtani, Shohei",660271,608379,strikeout,foul_tip,4.0,L,R,2,2,2026,,823917,2,1,5.0,49.3
FF,4-Seam Fastball,2026-08-11,95.8,"Ohtani, Shohei",660271,608379,,foul,12.0,L,R,2,2,2026,,823917,2,1,5.0,50.8
CH,Changeup,2026-08-11,82.5,"Ohtani, Shohei",660271,608379,,foul,8.0,L,R,2,1,2026,,823917,2,1,5.0,56.9
CH,Changeup,2026-08-11,81.5,"Ohtani, Shohei",660271,608379,,ball,11.0,L,R,1,1,2026,,823917,2,1,5.0,55.9
CH,Changeup,2026-08-11,82.2,"Ohtani, Shohei",660271,608379,,foul,5.0,L,R,1,0,2026,,823917,2,1,5.0,56.0
FC,Cutter,2026-08-11,89.6,"Ohtani, Shohei",660271,608379,,ball,12.0,L,R,0,0,2026,,823917,2,1,5.0,49.1
FF,4-Seam Fastball,2026-08-11,99.4,"Ohtani, Shohei",660271,663878,strikeout,foul_tip,11.0,L,R,1,2,2026,,823917,1,4,3.0,44.0
CH,Changeup,2026-08-11,87.3,"Ohtani, Shohei",660271,663878,,foul,14.0,L,R,1,1,2026,,823917,1,4,3.0,47.3
CU,Curveball,2026-08-11,81.8,"Ohtani, Shohei",660271,663878,,ball,13.0,L,R,0,1,2026,,823917,1,4,3.0,44.2
CH,Changeup,2026-08-11,85.6,"Ohtani, Shohei",660271,663878,,called_strike,1.0,L,R,0,0,2026,,823917,1,4,3.0,46.6
FC,Cutter,2026-08-11,96.3,"Ohtani, Shohei",660271,674444,field_out,hit_into_play,6.0,L,R,0,0,2026,,823917,1,3,3.0,25.3
FF,4-Seam Fastball,2026-08-11,93.2,"Ohtani, Shohei",660271,608379,field_out,hit_into_play,5.0,L,R,0,0,2026,,823917,1,0,5.0,55.8
CU,Curveball,2026-08-10,81.6,"Ohtani, Shohei",660271,702070,field_out,hit_into_play,7.0,L,L,0,0,2026,,823918,3,2,5.0,63.6
CH,Changeup,2026-08-10,81.0,"Ohtani, Shohei",660271,702070,double,hit_into_play,4.0,L,L,1,0,2026,,823918,2,1,5.0,51.0
CU,Curveball,2026-08-10,82.2,"Ohtani, Shohei",660271,702070,,ball,13.0,L,L,0,0,2026,,823918,2,1,5.0,63.7
SL,Slider,2026-08-10,85.3,"Ohtani, Shohei",660271,702070,field_out,hit_into_play,14.0,L,L,1,2,2026,,823918,1,0,5.0,55.4
SL,Slider,2026-08-10,85.0,"Ohtani, Shohei",660271,702070,,swinging_strike,13.0,L,L,1,1,2026,,823918,1,0,5.0,58.8
FF,4-Seam Fastball,2026-08-10,96.2,"Ohtani, Shohei",660271,656638,single,hit_into_play,4.0,L,R,1,1,2026,,823918,1,3,4.0,34.4
CU,Curveball,2026-08-10,81.4,"Ohtani, Shohei",660271,702070,,ball,12.0,L,L,0,1,2026,,823918,1,0,5.0,66.0
FC,Cutter,2026-08-10,92.0,"Ohtani, Shohei",660271,656638,,ball,11.0,L,R,0,1,2026,,823918,1,3,4.0,30.7
FF,4-Seam Fastball,2026-08-10,92.0,"Ohtani, Shohei",660271,702070,,called_strike,8.0,L,L,0,0,2026,,823918,1,0,5.0,62.3
SL,Slider,2026-08-10,89.4,"Ohtani, Shohei",660271,656638,,called_strike,8.0,L,R,0,0,2026,,823918,1,3,4.0,37.2
SI,Sinker,2026-08-09,92.5,"Ohtani, Shohei",660271,593958,field_out,hit_into_play,5.0,L,L,1,2,2026,,825050,4,3,5.0,50.0
CH,Changeup,2026-08-09,85.1,"Ohtani, Shohei",660271,593958,,ball,14.0,L,L,0,2,2026,,825050,4,3,5.0,46.6
CH,Changeup,2026-08-09,83.8,"Ohtani, Shohei",660271,593958,,swinging_strike_blocked,14.0,L,L,0,1,2026,,825050,4,3,5.0,44.6
CH,Changeup,2026-08-09,84.7,"Ohtani, Shohei",660271,593958,,swinging_strike,9.0,L,L,0,0,2026,,825050,4,3,5.0,43.9
CH,Changeup,2026-08-09,82.5,"Ohtani, Shohei",660271,593958,field_out,hit_into_play,8.0,L,L,1,0,2026,,825050,3,2,5.0,45.7
FF,4-Seam Fastball,2026-08-09,91.5,"Ohtani, Shohei",660271,593958,,ball,12.0,L,L,0,0,2026,,825050,3,2,5.0,44.2
FF,4-Seam Fastball,2026-08-09,93.1,"Ohtani, Shohei",660271,593958,strikeout,called_strike,4.0,L,L,1,2,2026,,825050,2,1,5.0,46.6
SI,Sinker,2026-08-09,91.7,"Ohtani, Shohei",660271,593958,,ball,13.0,L,L,0,2,2026,,825050,2,1,5.0,53.1
FF,4-Seam Fastball,2026-08-09,91.8,"Ohtani, Shohei",660271,593958,,foul,2.0,L,L,0,1,2026,,825050,2,1,5.0,43.3
CH,Changeup,2026-08-09,83.5,"Ohtani, Shohei",660271,593958,,swinging_strike,3.0,L,L,0,0,2026,,825050,2,1,5.0,51.8
CH,Changeup,2026-08-09,83.7,"Ohtani, Shohei",660271,593958,strikeout,swinging_strike,9.0,L,L,3,2,2026,,825050,1,0,5.0,43.6
FF,4-Seam Fastball,2026-08-09,91.4,"Ohtani, Shohei",660271,593958,,called_strike,5.0,L,L,3,1,2026,,825050,1,0,5.0,44.8
FF,4-Seam Fastball,2026-08-09,91.3,"Ohtani, Shohei",660271,593958,,ball,12.0,L,L,2,1,2026,,825050,1,0,5.0,44.0
FF,4-Seam Fastball,2026-08-09,91.1,"Ohtani, Shohei",660271,593958,,ball,12.0,L,L,1,1,2026,,825050,1,0,5.0,48.7
FF,4-Seam Fastball,2026-08-09,90.8,"Ohtani, Shohei",660271,593958,,foul,5.0,L,L,1,0,2026,,825050,1,0,5.0,44.0
FF,4-Seam Fastball,2026-08-09,91.4,"Ohtani, Shohei",660271,593958,,ball,13.0,L,L,0,0,2026,,825050,1,0,5.0,46.4
CH,Changeup,2026-08-08,87.3,"Ohtani, Shohei",660271,694297,strikeout,swinging_strike,13.0,L,R,1,2,2026,,825049,3,2,5.0,23.8
CH,Changeup,2026-08-08,86.1,"Ohtani, Shohei",660271,694297,,ball,13.0,L,R,0,2,2026,,825049,3,2,5.0,19.8
CH,Changeup,2026-08-08,86.3,"Ohtani, Shohei",660271,694297,,foul,7.0,L,R,0,1,2026,,825049,3,2,5.0,22.6
CH,Changeup,2026-08-08,84.6,"Ohtani, Shohei",660271,694297,,foul,14.0,L,R,0,0,2026,,825049,3,2,5.0,21.8
FF,4-Seam Fastball,2026-08-08,94.8,"Ohtani, Shohei",660271,694297,field_out,hit_into_play,12.0,L,R,2,2,2026,,825049,2,1,5.0,28.2
CH,Changeup,2026-08-08,87.2,"Ohtani, Shohei",660271,694297,,called_strike,9.0,L,R,2,1,2026,,825049,2,1,5.0,23.9
CH,Changeup,2026-08-08,87.3,"Ohtani, Shohei",660271,694297,,ball,13.0,L,R,1,1,2026,,825049,2,1,5.0,23.9
CH,Changeup,2026-08-08,87.0,"Ohtani, Shohei",660271,694297,,ball,13.0,L,R,0,1,2026,,825049,2,1,5.0,18.5
FF,4-Seam Fastball,2026-08-08,91.9,"Ohtani, Shohei",660271,694297,,called_strike,6.0,L,R,0,0,2026,,825049,2,1,5.0,26.6
CH,Changeup,2026-08-08,91.3,"Ohtani, Shohei",660271,642528,strikeout,foul_tip,9.0,L,R,3,2,2026,,825049,1,3,2.0,44.8
CH,Changeup,2026-08-08,91.6,"Ohtani, Shohei",660271,642528,,blocked_ball,14.0,L,R,2,2,2026,,825049,1,3,2.0,47.6
FF,4-Seam Fastball,2026-08-08,98.0,"Ohtani, Shohei",660271,642528,,foul,3.0,L,R,2,2,2026,,825049,1,3,2.0,44.5
FF,4-Seam Fastball,2026-08-08,98.2,"Ohtani, Shohei",660271,642528,,foul,12.0,L,R,2,2,2026,,825049,1,3,2.0,44.2
CH,Changeup,2026-08-08,91.8,"Ohtani, Shohei",660271,642528,,foul,8.0,L,R,2,2,2026,,825049,1,3,2.0,44.1
FC,Cutter,2026-08-08,95.3,"Ohtani, Shohei",660271,642528,,foul,12.0,L,R,2,1,2026,,825049,1,3,2.0,44.5
FC,Cutter,2026-08-08,95.1,"Ohtani, Shohei",660271,642528,,ball,12.0,L,R,1,1,2026,,825049,1,3,2.0,46.6
FF,4-Seam Fastball,2026-08-08,97.9,"Ohtani, Shohei",660271,642528,,ball,12.0,L,R,0,1,2026,,825049,1,3,2.0,46.8
FF,4-Seam Fastball,2026-08-08,98.4,"Ohtani, Shohei",660271,642528,,foul,2.0,L,R,0,0,2026,,825049,1,3,2.0,39.4
ST,Sweeper,2026-08-08,88.6,"Ohtani, Shohei",660271,805299,single,hit_into_play,8.0,L,L,1,2,2026,,825049,1,4,1.0,15.8
SI,Sinker,2026-08-08,97.7,"Ohtani, Shohei",660271,805299,,called_strike,4.0,L,L,1,1,2026,,825049,1,4,1.0,18.7
ST,Sweeper,2026-08-08,89.9,"Ohtani, Shohei",660271,805299,,ball,11.0,L,L,0,1,2026,,825049,1,4,1.0,15.0
ST,Sweeper,2026-08-08,89.5,"Ohtani, Shohei",660271,805299,,swinging_strike,7.0,L,L,0,0,2026,,825049,1,4,1.0,14.5
FF,4-Seam Fastball,2026-08-08,93.6,"Ohtani, Shohei",660271,694297,field_out,hit_into_play,12.0,L,R,0,0,2026,,825049,1,0,5.0,30.1
FF,4-Seam Fastball,2026-08-07,91.9,"Ohtani, Shohei",660271,518876,walk,ball,13.0,L,R,3,2,2026,,825051,3,2,5.0,17.5
CH,Changeup,2026-08-07,89.3,"Ohtani, Shohei",660271,518876,,ball,11.0,L,R,2,2,2026,,825051,3,2,5.0,22.6
FF,4-Seam Fastball,2026-08-07,92.5,"Ohtani, Shohei",660271,518876,,called_strike,7.0,L,R,2,1,2026,,825051,3,2,5.0,18.7
CH,Changeup,2026-08-07,88.8,"Ohtani, Shohei",660271,518876,,ball,13.0,L,R,1,1,2026,,825051,3,2,5.0,22.6
FF,4-Seam Fastball,2026-08-07,92.0,"Ohtani, Shohei",660271,518876,,ball,11.0,L,R,0,1,2026,,825051,3,2,5.0,21.7
CH,Changeup,2026-08-07,88.5,"Ohtani, Shohei",660271,518876,,swinging_strike,8.0,L,R,0,0,2026,,825051,3,2,5.0,28.3
FF,4-Seam Fastball,2026-08-07,93.8,"Ohtani, Shohei",660271,518876,walk,ball,12.0,L,R,3,2,2026,,825051,2,1,5.0,20.0
FC,Cutter,2026-08-07,92.1,"Ohtani, Shohei",660271,518876,,ball,11.0,L,R,2,2,2026,,825051,2,1,5.0,20.2
CU,Curveball,2026-08-07,84.8,"Ohtani, Shohei",660271,518876,,foul,5.0,L,R,2,2,2026,,825051,2,1,5.0,26.2
FF,4-Seam Fastball,2026-08-07,94.0,"Ohtani, Shohei",660271,518876,,foul,11.0,L,R,2,1,2026,,825051,2,1,5.0,20.6
CH,Changeup,2026-08-07,90.1,"Ohtani, Shohei",660271,518876,,ball,13.0,L,R,1,1,2026,,825051,2,1,5.0,22.4
CH,Changeup,2026-08-07,90.4,"Ohtani, Shohei",660271,518876,,ball,13.0,L,R,0,1,2026,,825051,2,1,5.0,24.0
FF,4-Seam Fastball,2026-08-07,93.1,"Ohtani, Shohei",660271,518876,,called_strike,2.0,L,R,0,0,2026,,825051,2,1,5.0,20.5
SI,Sinker,2026-08-07,98.7,"Ohtani, Shohei",660271,805299,grounded_into_double_play,hit_into_play,6.0,L,L,1,0,2026,,825051,1,3,4.0,16.9
SI,Sinker,2026-08-07,98.8,"Ohtani, Shohei",660271,805299,,ball,13.0,L,L,0,0,2026,,825051,1,3,4.0,18.0
FF,4-Seam Fastball,2026-08-07,92.5,"Ohtani, Shohei",660271,518876,field_out,hit_into_play,3.0,L,R,0,0,2026,,825051,1,0,5.0,22.1
SL,Slider,2026-08-05,85.7,"Ohtani, Shohei",660271,684007,single,hit_into_play,7.0,L,L,1,1,2026,,824646,3,2,5.0,40.7
SL,Slider,2026-08-05,85.4,"Ohtani, Shohei",660271,684007,,swinging_strike,13.0,L,L,1,0,2026,,824646,3,2,5.0,36.9
FF,4-Seam Fastball,2026-08-05,90.5,"Ohtani, Shohei",660271,684007,,ball,11.0,L,L,0,0,2026,,824646,3,2,5.0,38.3
FS,Split-Finger,2026-08-05,81.8,"Ohtani, Shohei",660271,684007,strikeout,swinging_strike,9.0,L,L,1,2,2026,,824646,2,1,5.0,37.9
ST,Sweeper,2026-08-05,80.9,"Ohtani, Shohei",660271,684007,,foul,5.0,L,L,1,2,2026,,824646,2,1,5.0,34.8
SI,Sinker,2026-08-05,89.4,"Ohtani, Shohei",660271,684007,,swinging_strike,4.0,L,L,1,1,2026,,824646,2,1,5.0,39.9
SL,Slider,2026-08-05,86.2,"Ohtani, Shohei",660271,684007,,foul,5.0,L,L,1,0,2026,,824646,2,1,5.0,36.7
SL,Slider,2026-08-05,87.1,"Ohtani, Shohei",660271,684007,,ball,13.0,L,L,0,0,2026,,824646,2,1,5.0,37.5
ST,Sweeper,2026-08-05,85.6,"Ohtani, Shohei",660271,621053,strikeout,swinging_strike,14.0,L,R,2,2,2026,,824646,1,3,1.0,27.1
FF,4-Seam Fastball,2026-08-05,94.9,"Ohtani, Shohei",660271,621053,,foul,2.0,L,R,2,1,2026,,824646,1,3,1.0,27.7
FF,4-Seam Fastball,2026-08-05,96.3,"Ohtani, Shohei",660271,621053,,ball,11.0,L,R,1,1,2026,,824646,1,3,1.0,27.5
CH,Changeup,2026-08-05,88.0,"Ohtani, Shohei",660271,621053,,swinging_strike,11.0,L,R,1,0,2026,,824646,1,3,1.0,23.4
SL,Slider,2026-08-05,83.4,"Ohtani, Shohei",660271,621053,,ball,13.0,L,R,0,0,2026,,824646,1,3,1.0,27.8
ST,Sweeper,2026-08-05,86.3,"Ohtani, Shohei",660271,666171,home_run,hit_into_play,7.0,L,R,2,1,2026,,824646,1,4,1.0,34.3
FF,4-Seam Fastball,2026-08-05,91.7,"Ohtani, Shohei",660271,684007,home_run,hit_into_play,2.0,L,L,3,2,2026,,824646,1,0,5.0,36.5
FF,4-Seam Fastball,2026-08-05,97.1,"Ohtani, Shohei",660271,666171,,ball,14.0,L,R,1,1,2026,,824646,1,4,1.0,34.3
FF,4-Seam Fastball,2026-08-05,92.2,"Ohtani, Shohei",660271,684007,,ball,11.0,L,L,2,2,2026,,824646,1,0,5.0,36.8
FF,4-Seam Fastball,2026-08-05,92.1,"Ohtani, Shohei",660271,684007,,ball,11.0,L,L,1,2,2026,,824646,1,0,5.0,37.9
FF,4-Seam Fastball,2026-08-05,97.1,"Ohtani, Shohei",660271,666171,,called_strike,1.0,L,R,1,0,2026,,824646,1,4,1.0,33.5
FF,4-Seam Fastball,2026-08-05,97.1,"Ohtani, Shohei",660271,666171,,ball,11.0,L,R,0,0,2026,,824646,1,4,1.0,28.9
ST,Sweeper,2026-08-05,81.9,"Ohtani, Shohei",660271,684007,,foul,7.0,L,L,1,2,2026,,824646,1,0,5.0,36.8
SL,Slider,2026-08-05,86.6,"Ohtani, Shohei",660271,684007,,foul,5.0,L,L,1,1,2026,,824646,1,0,5.0,37.8
FF,4-Seam Fastball,2026-08-05,91.9,"Ohtani, Shohei",660271,684007,,called_strike,7.0,L,L,1,0,2026,,824646,1,0,5.0,38.3
FF,4-Seam Fastball,2026-08-05,91.1,"Ohtani, Shohei",660271,684007,,ball,12.0,L,L,0,0,2026,,824646,1,0,5.0,37.6
FC,Cutter,2026-08-04,88.3,"Ohtani, Shohei",660271,665871,single,hit_into_play,3.0,L,R,0,1,2026,,824645,3,2,5.0,49.0
SI,Sinker,2026-08-04,92.0,"Ohtani, Shohei",660271,665871,,called_strike,4.0,L,R,0,0,2026,,824645,3,2,5.0,51.8
SL,Slider,2026-08-04,85.5,"Ohtani, Shohei",660271,665871,field_out,hit_into_play,14.0,L,R,0,2,2026,,824645,2,1,5.0,55.7
SI,Sinker,2026-08-04,93.9,"Ohtani, Shohei",660271,665871,,foul,12.0,L,R,0,2,2026,,824645,2,1,5.0,52.4
CH,Changeup,2026-08-04,85.9,"Ohtani, Shohei",660271,665871,,swinging_strike,13.0,L,R,0,1,2026,,824645,2,1,5.0,55.9
FC,Cutter,2026-08-04,90.3,"Ohtani, Shohei",660271,665871,,foul,12.0,L,R,0,0,2026,,824645,2,1,5.0,53.4
ST,Sweeper,2026-08-04,84.6,"Ohtani, Shohei",660271,666171,field_out,hit_into_play,5.0,L,R,1,1,2026,,824645,1,3,2.0,36.2
ST,Sweeper,2026-08-04,85.1,"Ohtani, Shohei",660271,666171,,swinging_strike,14.0,L,R,1,0,2026,,824645,1,3,2.0,34.6
ST,Sweeper,2026-08-04,84.8,"Ohtani, Shohei",660271,666171,,ball,14.0,L,R,0,0,2026,,824645,1,3,2.0,33.5
SI,Sinker,2026-08-04,94.3,"Ohtani, Shohei",660271,665871,field_out,hit_into_play,8.0,L,R,3,2,2026,,824645,1,0,5.0,51.2
SI,Sinker,2026-08-04,93.9,"Ohtani, Shohei",660271,665871,,ball,12.0,L,R,2,2,2026,,824645,1,0,5.0,56.0
CU,Curveball,2026-08-04,77.4,"Ohtani, Shohei",660271,665871,,ball,13.0,L,R,1,2,2026,,824645,1,0,5.0,61.0
FC,Cutter,2026-08-04,89.0,"Ohtani, Shohei",660271,665871,,swinging_strike,12.0,L,R,1,1,2026,,824645,1,0,5.0,49.2
SI,Sinker,2026-08-04,93.2,"Ohtani, Shohei",660271,665871,,called_strike,12.0,L,R,1,0,2026,,824645,1,0,5.0,51.0
SI,Sinker,2026-08-04,93.4,"Ohtani, Shohei",660271,665871,,ball,11.0,L,R,0,0,2026,,824645,1,0,5.0,51.5
SL,Slider,2026-08-03,80.6,"Ohtani, Shohei",660271,571510,field_out,hit_into_play,14.0,L,L,0,1,2026,,824647,4,3,5.0,16.3
CU,Curveball,2026-08-03,71.0,"Ohtani, Shohei",660271,571510,,swinging_strike,14.0,L,L,0,0,2026,,824647,4,3,5.0,28.7
