gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%
746818,2024-03-30,2024,669699,L,628317,R,force_out,False,False,,,,,,,,,,,,,,,4.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,42.86,33.33,11.11,44.44,66.67,50.0,,,,,,,,,,,,,,
746818,2024-03-30,2024,670032,L,628317,R,single,False,False,,,,,,,,,,,,,,,212.0,0.228,33.0,15.57,24.0,11.32,0.647,0.089,22.47,10.7,16.47,27.16,26.6,14.22,,,,,,,,,,,,,,
746818,2024-03-30,2024,455117,R,656412,R,field_out,False,False,,,,,,,,,,,,,,,308.0,0.175,104.0,33.77,20.0,6.49,0.538,0.124,33.85,16.55,17.4,33.96,32.93,28.3,,,,,,,,,,,,,,
746818,2024-03-30,2024,682985,L,647336,R,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,323.0,0.291,84.0,26.01,28.0,8.67,0.826,0.182,27.26,12.45,16.06,28.52,24.68,20.14,,,,,,,,,,,,,,
746818,2024-03-30,2024,681481,L,647336,R,field_out,False,False,1.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,50.0,0.0,383.0,0.286,98.0,25.59,26.0,6.79,0.841,0.214,27.15,13.93,14.07,28.0,33.03,21.63,,,,,,,,,,,,,,
746818,2024-03-30,2024,592192,R,647336,R,home_run,False,False,1.0,,0.0,0.0,1.0,100.0,,,100.0,20.0,0.0,20.0,20.0,,341.0,0.261,56.0,16.42,28.0,8.21,0.721,0.1079999999999999,18.91,7.86,21.98,29.84,23.71,13.49,,,,,,,,,,,,,,
746818,2024-03-30,2024,690993,L,647336,R,field_out,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.11,11.11,22.22,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746818,2024-03-30,2024,643217,L,656412,R,field_out,False,False,,,,,,,,,,,,,,,486.0,0.261,67.0,13.79,42.0,8.64,0.67,0.082,19.05,9.13,14.74,23.87,26.13,13.62,,,,,,,,,,,,,,
746818,2024-03-30,2024,660162,L,656412,R,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,25.0,14.29,14.29,28.57,50.0,25.0,288.0,0.255,83.0,28.82,16.0,5.56,0.72,0.1639999999999999,29.73,14.17,15.97,30.14,29.17,25.62,,,,,,,,,,,,,,
746818,2024-03-30,2024,673357,R,656412,R,single,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,50.0,25.0,75.0,50.0,100.0,477.0,0.252,132.0,27.67,25.0,5.24,0.8340000000000001,0.279,32.83,18.94,10.59,29.53,40.07,24.77,,,,,,,,,,,,,,
746818,2024-03-30,2024,650391,R,656412,R,strikeout,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,392.0,0.273,78.0,19.9,24.0,6.12,0.762,0.172,30.51,16.0,12.65,28.65,36.66,20.91,,,,,,,,,,,,,,
746818,2024-03-30,2024,608348,R,673929,R,single,False,False,,,,,,,,,,,,,,,108.0,0.198,27.0,25.0,6.0,5.56,0.479,0.0399999999999999,28.73,13.54,19.79,33.33,28.41,25.0,,,,,,,,,,,,,,
746818,2024-03-30,2024,595879,R,673929,R,field_out,False,False,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,50.0,60.0,100.0,408.0,0.218,98.0,24.02,12.0,2.94,0.573,0.099,34.03,18.61,14.09,32.7,45.18,22.9,,,,,,,,,,,,,,
746818,2024-03-30,2024,656716,L,673929,R,strikeout,True,False,,,,,,,,,,,,,,,475.0,0.23,109.0,22.95,38.0,8.0,0.653,0.1259999999999999,21.06,10.13,16.08,26.2,28.04,19.12,,,,,,,,,,,,,,
746818,2024-03-30,2024,678009,L,673929,R,walk,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,25.0,0.0,25.0,0.0,0.0,116.0,0.223,30.0,25.86,11.0,9.48,0.6890000000000001,0.156,22.6,9.79,19.17,28.96,24.37,22.06,,,,,,,,,,,,,,
746818,2024-03-30,2024,679529,R,673929,R,field_out,False,False,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,525.0,0.233,138.0,26.29,51.0,9.71,0.736,0.1879999999999999,25.3,11.63,16.83,28.46,24.22,19.94,,,,,,,,,,,,,,
746818,2024-03-30,2024,683734,R,663947,L,field_out,False,False,2.0,0.5,1.0,50.0,0.0,0.0,1.0,0.0,50.0,11.11,22.22,33.33,0.0,50.0,142.0,0.227,20.0,14.08,7.0,4.93,0.641,0.144,18.15,9.74,13.42,23.16,34.55,11.83,,,,,,,,,,,,,,
746818,2024-03-30,2024,666150,L,663947,L,field_out,False,False,,,,,,,,,,,,,,,30.0,0.143,13.0,43.33,1.0,3.33,0.422,0.107,37.04,18.69,20.56,39.25,47.17,35.14,,,,,,,,,,,,,,
746818,2024-03-30,2024,669699,L,663947,L,single,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746818,2024-03-30,2024,670032,L,663947,L,strikeout,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,15.38,7.69,23.08,50.0,0.0,50.0,0.244,7.0,14.0,2.0,4.0,0.573,0.023,20.21,9.79,16.49,26.29,26.97,12.28,,,,,,,,,,,,,,
746818,2024-03-30,2024,682985,L,608678,R,home_run,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,323.0,0.291,84.0,26.01,28.0,8.67,0.826,0.182,27.26,12.45,16.06,28.52,24.68,20.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,50.0,50.0,0.0
746818,2024-03-30,2024,681481,L,608678,R,field_out,False,False,1.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,50.0,0.0,383.0,0.286,98.0,25.59,26.0,6.79,0.841,0.214,27.15,13.93,14.07,28.0,33.03,21.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,50.0,50.0,0.0
746818,2024-03-30,2024,592192,R,608678,R,double,False,False,1.0,,0.0,0.0,1.0,100.0,,,100.0,20.0,0.0,20.0,20.0,,341.0,0.261,56.0,16.42,28.0,8.21,0.721,0.1079999999999999,18.91,7.86,21.98,29.84,23.71,13.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,25.0,0.0,25.0,66.67,
746818,2024-03-30,2024,690993,L,657612,L,field_out,False,False,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746818,2024-03-30,2024,608348,R,657612,L,single,False,False,,,,,,,,,,,,,,,43.0,0.229,13.0,30.23,8.0,18.6,0.8009999999999999,0.1999999999999999,33.78,14.2,17.61,31.82,21.28,28.89,,,,,,,,,,,,,,
746818,2024-03-30,2024,595879,R,657612,L,field_out,False,False,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,139.0,0.232,27.0,19.42,12.0,8.63,0.6539999999999999,0.1199999999999999,28.73,15.78,11.48,27.25,40.29,22.5,,,,,,,,,,,,,,
746818,2024-03-30,2024,455117,R,656638,R,walk,False,True,,,,,,,,,,,,,,,308.0,0.175,104.0,33.77,20.0,6.49,0.538,0.124,33.85,16.55,17.4,33.96,32.93,28.3,,,,,,,,,,,,,,
746818,2024-03-30,2024,643217,L,656638,R,walk,False,True,,,,,,,,,,,,,,,486.0,0.261,67.0,13.79,42.0,8.64,0.67,0.082,19.05,9.13,14.74,23.87,26.13,13.62,,,,,,,,,,,,,,
746818,2024-03-30,2024,660162,L,656638,R,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,25.0,14.29,14.29,28.57,50.0,25.0,288.0,0.255,83.0,28.82,16.0,5.56,0.72,0.1639999999999999,29.73,14.17,15.97,30.14,29.17,25.62,,,,,,,,,,,,,,
746818,2024-03-30,2024,673357,R,656638,R,walk,False,True,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,50.0,25.0,75.0,50.0,100.0,477.0,0.252,132.0,27.67,25.0,5.24,0.8340000000000001,0.279,32.83,18.94,10.59,29.53,40.07,24.77,,,,,,,,,,,,,,
746818,2024-03-30,2024,650391,R,676684,R,grounded_into_double_play,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,392.0,0.273,78.0,19.9,24.0,6.12,0.762,0.172,30.51,16.0,12.65,28.65,36.66,20.91,,,,,,,,,,,,,,
746818,2024-03-30,2024,656716,L,621051,R,field_out,False,False,,,,,,,,,,,,,,,475.0,0.23,109.0,22.95,38.0,8.0,0.653,0.1259999999999999,21.06,10.13,16.08,26.2,28.04,19.12,,,,,,,,,,,,,,
746818,2024-03-30,2024,678009,L,621051,R,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,25.0,0.0,25.0,0.0,0.0,116.0,0.223,30.0,25.86,11.0,9.48,0.6890000000000001,0.156,22.6,9.79,19.17,28.96,24.37,22.06,,,,,,,,,,,,,,
746818,2024-03-30,2024,679529,R,621051,R,field_out,False,False,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,525.0,0.233,138.0,26.29,51.0,9.71,0.736,0.1879999999999999,25.3,11.63,16.83,28.46,24.22,19.94,,,,,,,,,,,,,,
746818,2024-03-30,2024,683734,R,676684,R,single,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,474.0,0.267,109.0,23.0,29.0,6.12,0.774,0.18,26.24,11.95,18.94,30.89,30.92,21.51,,,,,,,,,,,,,,
746818,2024-03-30,2024,666150,L,676684,R,field_out,False,False,,,,,,,,,,,,,,,72.0,0.369,9.0,12.5,6.0,8.33,0.946,0.154,14.71,7.22,15.88,23.1,27.2,10.23,,,,,,,,,,,,,,
746818,2024-03-30,2024,669699,L,676684,R,field_out,False,False,,,,,,,,,,,,,,,4.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,42.86,33.33,11.11,44.44,66.67,50.0,,,,,,,,,,,,,,
746818,2024-03-30,2024,670032,L,676684,R,field_error,False,False,,,,,,,,,,,,,,,212.0,0.228,33.0,15.57,24.0,11.32,0.647,0.089,22.47,10.7,16.47,27.16,26.6,14.22,,,,,,,,,,,,,,
746818,2024-03-30,2024,686676,R,676684,R,strikeout,True,False,,,,,,,,,,,,,,,47.0,0.116,12.0,25.53,4.0,8.51,0.4,0.0929999999999999,33.71,18.07,13.25,31.33,34.15,23.53,,,,,,,,,,,,,,
746818,2024-03-30,2024,682985,L,605154,R,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,323.0,0.291,84.0,26.01,28.0,8.67,0.826,0.182,27.26,12.45,16.06,28.52,24.68,20.14,,,,,,,,,,,,,,
746818,2024-03-30,2024,681481,L,605154,R,field_out,False,False,1.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,50.0,0.0,383.0,0.286,98.0,25.59,26.0,6.79,0.841,0.214,27.15,13.93,14.07,28.0,33.03,21.63,,,,,,,,,,,,,,
746818,2024-03-30,2024,592192,R,605154,R,field_out,False,False,1.0,,0.0,0.0,1.0,100.0,,,100.0,20.0,0.0,20.0,20.0,,341.0,0.261,56.0,16.42,28.0,8.21,0.721,0.1079999999999999,18.91,7.86,21.98,29.84,23.71,13.49,,,,,,,,,,,,,,
746818,2024-03-30,2024,643217,L,571946,R,field_out,False,False,,,,,,,,,,,,,,,486.0,0.261,67.0,13.79,42.0,8.64,0.67,0.082,19.05,9.13,14.74,23.87,26.13,13.62,,,,,,,,,,,,,,
746818,2024-03-30,2024,660162,L,571946,R,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,25.0,14.29,14.29,28.57,50.0,25.0,288.0,0.255,83.0,28.82,16.0,5.56,0.72,0.1639999999999999,29.73,14.17,15.97,30.14,29.17,25.62,,,,,,,,,,,,,,
746818,2024-03-30,2024,673357,R,571946,R,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,50.0,25.0,75.0,50.0,100.0,477.0,0.252,132.0,27.67,25.0,5.24,0.8340000000000001,0.279,32.83,18.94,10.59,29.53,40.07,24.77,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
746818,2024-03-30,2024,690993,L,665620,R,strikeout,True,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.11,11.11,22.22,20.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
746818,2024-03-30,2024,608348,R,665620,R,single,False,False,,,,,,,,,,,,,,,108.0,0.198,27.0,25.0,6.0,5.56,0.479,0.0399999999999999,28.73,13.54,19.79,33.33,28.41,25.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,83.33,55.56,0.0,55.56,50.0,100.0
746818,2024-03-30,2024,595879,R,665620,R,strikeout,True,False,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,50.0,60.0,100.0,408.0,0.218,98.0,24.02,12.0,2.94,0.573,0.099,34.03,18.61,14.09,32.7,45.18,22.9,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,83.33,55.56,0.0,55.56,50.0,100.0
746818,2024-03-30,2024,656716,L,665620,R,field_out,False,False,,,,,,,,,,,,,,,475.0,0.23,109.0,22.95,38.0,8.0,0.653,0.1259999999999999,21.06,10.13,16.08,26.2,28.04,19.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
746818,2024-03-30,2024,650391,R,571946,R,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,392.0,0.273,78.0,19.9,24.0,6.12,0.762,0.172,30.51,16.0,12.65,28.65,36.66,20.91,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
746818,2024-03-30,2024,657757,L,571946,R,field_out,False,False,,,,,,,,,,,,,,,324.0,0.212,58.0,17.9,28.0,8.64,0.63,0.1369999999999999,20.44,9.67,14.66,24.33,29.35,14.25,,,,,,,,,,,,,,
746818,2024-03-30,2024,666150,L,571946,R,strikeout,True,False,,,,,,,,,,,,,,,72.0,0.369,9.0,12.5,6.0,8.33,0.946,0.154,14.71,7.22,15.88,23.1,27.2,10.23,,,,,,,,,,,,,,
745850,2024-03-30,2024,686217,L,622663,R,strikeout,True,False,,,,,,,,,,,,,,,180.0,0.261,30.0,16.67,23.0,12.78,0.722,0.1049999999999999,15.26,6.63,20.31,26.94,29.52,13.18,,,,,,,,,,,,,,
745850,2024-03-30,2024,661388,R,622663,R,field_error,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,434.0,0.262,94.0,21.66,42.0,9.68,0.72,0.119,27.61,11.63,19.55,31.17,24.86,18.08,,,,,,,,,,,,,,
745850,2024-03-30,2024,592885,L,622663,R,single,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,33.33,16.67,0.0,16.67,0.0,50.0,473.0,0.294,103.0,21.78,64.0,13.53,0.882,0.195,26.99,11.53,15.4,26.93,23.89,19.07,,,,,,,,,,,,,,
745850,2024-03-30,2024,642715,R,622663,R,double,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,,480.0,0.212,117.0,24.38,47.0,9.79,0.702,0.194,32.44,16.53,12.85,29.38,32.69,19.28,,,,,,,,,,,,,,
745850,2024-03-30,2024,641343,L,622663,R,strikeout,True,False,2.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,25.0,25.0,0.0,,244.0,0.205,83.0,34.02,26.0,10.66,0.72,0.228,32.78,14.71,16.21,30.93,23.65,23.92,,,,,,,,,,,,,,
745850,2024-03-30,2024,656555,R,622663,R,single,False,False,2.0,0.0,1.0,50.0,1.0,50.0,0.5,0.0,50.0,16.67,16.67,33.33,0.0,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,686554,L,622663,R,field_out,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,607043,L,669084,L,single,False,False,,,,,,,,,,,,,,,236.0,0.286,48.0,20.34,14.0,5.93,0.749,0.118,24.0,10.48,21.38,31.86,21.45,15.14,,,,,,,,,,,,,,
745850,2024-03-30,2024,596019,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,204.0,0.281,35.0,17.16,15.0,7.35,0.916,0.2919999999999999,20.49,9.45,15.99,25.44,24.88,16.36,,,,,,,,,,,,,,
745850,2024-03-30,2024,624413,R,669084,L,hit_by_pitch,False,False,,,,,,,,,,,,,,,183.0,0.224,42.0,22.95,21.0,11.48,0.859,0.302,25.52,11.15,17.51,28.66,27.34,16.87,,,,,,,,,,,,,,
745850,2024-03-30,2024,621438,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,81.0,0.241,18.0,22.22,2.0,2.47,0.7270000000000001,0.227,24.34,12.94,16.43,29.37,33.06,22.22,,,,,,,,,,,,,,
745850,2024-03-30,2024,516782,R,669084,L,walk,False,True,,,,,,,,,,,,,,,96.0,0.273,18.0,18.75,5.0,5.21,0.66,0.068,25.99,13.29,13.87,27.17,35.98,20.22,,,,,,,,,,,,,,
745850,2024-03-30,2024,643446,L,669084,L,field_out,False,False,,,,,,,,,,,,,,,201.0,0.294,17.0,8.46,14.0,6.97,0.753,0.09,12.21,6.17,14.39,20.56,24.68,10.37,,,,,,,,,,,,,,
745850,2024-03-30,2024,668930,L,622663,R,strikeout,True,False,2.0,0.5,1.0,50.0,0.0,0.0,1.0,0.0,25.0,11.11,11.11,22.22,25.0,33.33,376.0,0.224,82.0,21.81,30.0,7.98,0.608,0.097,22.03,10.83,16.08,26.9,28.59,16.14,,,,,,,,,,,,,,
745850,2024-03-30,2024,694192,R,622663,R,single,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,686217,L,622663,R,single,False,False,,,,,,,,,,,,,,,180.0,0.261,30.0,16.67,23.0,12.78,0.722,0.1049999999999999,15.26,6.63,20.31,26.94,29.52,13.18,,,,,,,,,,,,,,
745850,2024-03-30,2024,661388,R,622663,R,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,434.0,0.262,94.0,21.66,42.0,9.68,0.72,0.119,27.61,11.63,19.55,31.17,24.86,18.08,,,,,,,,,,,,,,
745850,2024-03-30,2024,592885,L,622663,R,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,33.33,16.67,0.0,16.67,0.0,50.0,473.0,0.294,103.0,21.78,64.0,13.53,0.882,0.195,26.99,11.53,15.4,26.93,23.89,19.07,,,,,,,,,,,,,,
745850,2024-03-30,2024,682626,R,669084,L,home_run,False,False,,,,,,,,,,,,,,,148.0,0.171,37.0,25.0,17.0,11.49,0.611,0.17,31.2,13.76,14.26,28.03,23.72,22.7,,,,,,,,,,,,,,
745850,2024-03-30,2024,670097,R,669084,L,single,False,False,,,,,,,,,,,,,,,100.0,0.236,26.0,26.0,11.0,11.0,0.6910000000000001,0.135,24.02,10.31,18.23,28.54,14.89,22.22,,,,,,,,,,,,,,
745850,2024-03-30,2024,664056,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,97.0,0.299,14.0,14.43,8.0,8.25,0.936,0.2759999999999999,23.49,10.71,18.68,29.4,31.94,16.67,,,,,,,,,,,,,,
745850,2024-03-30,2024,607043,L,669084,L,strikeout,True,False,,,,,,,,,,,,,,,236.0,0.286,48.0,20.34,14.0,5.93,0.749,0.118,24.0,10.48,21.38,31.86,21.45,15.14,,,,,,,,,,,,,,
745850,2024-03-30,2024,596019,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,204.0,0.281,35.0,17.16,15.0,7.35,0.916,0.2919999999999999,20.49,9.45,15.99,25.44,24.88,16.36,,,,,,,,,,,,,,
745850,2024-03-30,2024,642715,R,622663,R,single,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,,480.0,0.212,117.0,24.38,47.0,9.79,0.702,0.194,32.44,16.53,12.85,29.38,32.69,19.28,,,,,,,,,,,,,,
745850,2024-03-30,2024,641343,L,622663,R,field_out,False,False,2.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,25.0,25.0,0.0,,244.0,0.205,83.0,34.02,26.0,10.66,0.72,0.228,32.78,14.71,16.21,30.93,23.65,23.92,,,,,,,,,,,,,,
745850,2024-03-30,2024,656555,R,622663,R,home_run,False,False,2.0,0.0,1.0,50.0,1.0,50.0,0.5,0.0,50.0,16.67,16.67,33.33,0.0,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,686554,L,622663,R,strikeout,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,668930,L,622663,R,single,False,False,2.0,0.5,1.0,50.0,0.0,0.0,1.0,0.0,25.0,11.11,11.11,22.22,25.0,33.33,376.0,0.224,82.0,21.81,30.0,7.98,0.608,0.097,22.03,10.83,16.08,26.9,28.59,16.14,,,,,,,,,,,,,,
745850,2024-03-30,2024,694192,R,622663,R,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,624413,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,183.0,0.224,42.0,22.95,21.0,11.48,0.859,0.302,25.52,11.15,17.51,28.66,27.34,16.87,,,,,,,,,,,,,,
745850,2024-03-30,2024,621438,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,81.0,0.241,18.0,22.22,2.0,2.47,0.7270000000000001,0.227,24.34,12.94,16.43,29.37,33.06,22.22,,,,,,,,,,,,,,
745850,2024-03-30,2024,516782,R,669084,L,walk,False,True,,,,,,,,,,,,,,,96.0,0.273,18.0,18.75,5.0,5.21,0.66,0.068,25.99,13.29,13.87,27.17,35.98,20.22,,,,,,,,,,,,,,
745850,2024-03-30,2024,643446,L,669084,L,single,False,False,,,,,,,,,,,,,,,201.0,0.294,17.0,8.46,14.0,6.97,0.753,0.09,12.21,6.17,14.39,20.56,24.68,10.37,,,,,,,,,,,,,,
745850,2024-03-30,2024,682626,R,669084,L,single,False,False,,,,,,,,,,,,,,,148.0,0.171,37.0,25.0,17.0,11.49,0.611,0.17,31.2,13.76,14.26,28.03,23.72,22.7,,,,,,,,,,,,,,
745850,2024-03-30,2024,670097,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,100.0,0.236,26.0,26.0,11.0,11.0,0.6910000000000001,0.135,24.02,10.31,18.23,28.54,14.89,22.22,,,,,,,,,,,,,,
745850,2024-03-30,2024,686217,L,622663,R,field_out,False,False,,,,,,,,,,,,,,,180.0,0.261,30.0,16.67,23.0,12.78,0.722,0.1049999999999999,15.26,6.63,20.31,26.94,29.52,13.18,,,,,,,,,,,,,,
745850,2024-03-30,2024,661388,R,622663,R,single,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,434.0,0.262,94.0,21.66,42.0,9.68,0.72,0.119,27.61,11.63,19.55,31.17,24.86,18.08,,,,,,,,,,,,,,
745850,2024-03-30,2024,592885,L,622663,R,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,33.33,16.67,0.0,16.67,0.0,50.0,473.0,0.294,103.0,21.78,64.0,13.53,0.882,0.195,26.99,11.53,15.4,26.93,23.89,19.07,,,,,,,,,,,,,,
745850,2024-03-30,2024,642715,R,622663,R,field_out,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,,480.0,0.212,117.0,24.38,47.0,9.79,0.702,0.194,32.44,16.53,12.85,29.38,32.69,19.28,,,,,,,,,,,,,,
745850,2024-03-30,2024,664056,R,669084,L,single,False,False,,,,,,,,,,,,,,,97.0,0.299,14.0,14.43,8.0,8.25,0.936,0.2759999999999999,23.49,10.71,18.68,29.4,31.94,16.67,,,,,,,,,,,,,,
745850,2024-03-30,2024,607043,L,669084,L,field_out,False,False,,,,,,,,,,,,,,,236.0,0.286,48.0,20.34,14.0,5.93,0.749,0.118,24.0,10.48,21.38,31.86,21.45,15.14,,,,,,,,,,,,,,
745850,2024-03-30,2024,596019,R,669084,L,field_out,False,False,,,,,,,,,,,,,,,204.0,0.281,35.0,17.16,15.0,7.35,0.916,0.2919999999999999,20.49,9.45,15.99,25.44,24.88,16.36,,,,,,,,,,,,,,
745850,2024-03-30,2024,641343,L,622663,R,strikeout,True,False,2.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,25.0,25.0,0.0,,244.0,0.205,83.0,34.02,26.0,10.66,0.72,0.228,32.78,14.71,16.21,30.93,23.65,23.92,,,,,,,,,,,,,,
745850,2024-03-30,2024,656555,R,622663,R,single,False,False,2.0,0.0,1.0,50.0,1.0,50.0,0.5,0.0,50.0,16.67,16.67,33.33,0.0,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,686554,L,622663,R,single,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,668930,L,622663,R,field_out,False,False,2.0,0.5,1.0,50.0,0.0,0.0,1.0,0.0,25.0,11.11,11.11,22.22,25.0,33.33,376.0,0.224,82.0,21.81,30.0,7.98,0.608,0.097,22.03,10.83,16.08,26.9,28.59,16.14,,,,,,,,,,,,,,
745850,2024-03-30,2024,694192,R,622663,R,strikeout,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745850,2024-03-30,2024,624413,R,665625,R,field_out,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,66.67,0.0,475.0,0.214,109.0,22.95,44.0,9.26,0.8069999999999999,0.281,26.53,11.43,18.24,29.67,27.59,22.11,,,,,,,,,,,,,,
745850,2024-03-30,2024,621438,R,665625,R,field_out,False,False,,,,,,,,,,,,,,,162.0,0.23,37.0,22.84,6.0,3.7,0.706,0.204,25.24,12.91,16.56,29.47,36.98,19.47,,,,,,,,,,,,,,
