year,date,gid,home,away,hPitcher,aPitcher,hLineup,aLineup
2024,2024-09-14,746181,LAA,HOU,691951,579328,"[621493, 687263, 694384, 641779, 642136, 676572, 666160, 677941, 683021]","[514888, 670541, 673237, 663656, 608324, 665161, 605170, 676694, 643289]"
2024,2024-09-14,747153,AZ,MIL,593958,642547,"[682998, 606466, 592626, 572233, 656976, 664983, 553993, 672695, 645444]","[694192, 669003, 661388, 596142, 642715, 663368, 656555, 668930, 687401]"
2024,2024-09-14,745207,SEA,TEX,676106,594798,"[645302, 677594, 663728, 668227, 670042, 457759, 593871, 641487, 668942]","[543760, 669701, 694671, 666969, 663993, 673962, 641680, 677649, 608348]"
2024,2024-09-14,745286,SF,SD,657277,656302,"[573262, 671218, 664774, 656305, 672275, 666464, 687529, 689172, 622268]","[650333, 665487, 595777, 592518, 630105, 593428, 701538, 444482, 553869]"
2024,2024-09-14,745448,PIT,KC,656605,608379,"[643396, 668804, 665833, 457705, 693304, 650559, 518735, 669707, 695257]","[502054, 677951, 521692, 686681, 666023, 669004, 624428, 672580, 664728]"
2024,2024-09-14,745689,NYY,BOS,543037,678394,"[650402, 665742, 592450, 669224, 665862, 691176, 519203, 683011, 657077]","[680776, 646240, 641933, 807799, 677800, 671213, 596115, 643376, 665839]"
2024,2024-09-14,744884,TOR,STL,621244,502043,"[543807, 664770, 665489, 687462, 676391, 672386, 680718, 676914, 694388]","[691026, 676475, 502671, 571448, 680977, 695336, 663457, 686780, 691023]"
2024,2024-09-14,745528,PHI,NYM,663465,622663,"[656941, 607208, 547180, 592206, 681082, 592663, 669016, 665019, 670276]","[578428, 668901, 607043, 624413, 502110, 516782, 682626, 664056, 682668]"
2024,2024-09-14,744803,WSH,MIA,571578,678368,"[686611, 695578, 660766, 671277, 677588, 660688, 608336, 696285, 683083]","[669364, 681393, 669394, 681146, 660821, 672640, 691594, 669065, 663743]"
2024,2024-09-14,746422,DET,BAL,689225,669203,"[678009, 690993, 681481, 682985, 672761, 679529, 690291, 700242, 668670]","[683002, 656775, 623993, 668939, 681297, 656811, 656896, 670869, 543510]"
2024,2024-09-14,746584,CLE,TB,676282,656876,"[682657, 657041, 608070, 647304, 681807, 665926, 678877, 677587, 595978]","[676356, 691406, 664040, 650490, 676609, 666139, 642350, 670764, 686482]"
2024,2024-09-14,745858,MIN,CIN,680573,607259,"[666397, 670242, 668904, 663616, 621439, 621043, 650489, 669304, 543877]","[663697, 682829, 663886, 668715, 670770, 664034, 669289, 641584, 682622]"
2024,2024-09-14,746740,CWS,OAK,623167,669372,"[670032, 673357, 643217, 657757, 682868, 676113, 672820, 666150, 642020]","[671732, 667670, 668709, 669127, 664913, 680869, 691016, 680474, 805779]"
2024,2024-09-14,747070,ATL,LAD,519242,656427,"[671739, 624585, 542303, 621566, 669221, 672284, 606115, 570482, 593160]","[660271, 605141, 606192, 518692, 669257, 669242, 500743, 571970, 571771]"
2024,2024-09-15,746508,COL,CHC,607536,592791,"[453568, 678662, 686668, 641857, 669911, 595909, 696100, 687597, 668845]","[664023, 621020, 673548, 641355, 670623, 621550, 663538, 691718, 542194]"
2024,2024-09-15,747148,AZ,MIL,694297,668964,"[682998, 606466, 592626, 572233, 664983, 656976, 553993, 680728, 672695]","[668930, 694192, 661388, 669003, 642715, 641343, 663368, 686217, 687401]"
2024,2024-09-15,745284,SF,SD,696131,605397,"[592192, 671218, 624424, 656305, 666464, 664774, 672275, 682617, 689172]","[650333, 665487, 595777, 592518, 701538, 593428, 630105, 456781, 543309]"
2024,2024-09-15,746177,LAA,HOU,542881,434378,"[621493, 687263, 694384, 694359, 681351, 666160, 676572, 677941, 605346]","[514888, 670541, 673237, 608324, 665161, 605170, 676694, 592325, 643289]"
2024,2024-09-15,745209,SEA,TEX,669302,453286,"[645302, 677594, 663728, 668227, 670042, 457759, 593871, 641487, 668942]","[543760, 669701, 694671, 666969, 663993, 673962, 677649, 608348, 665750]"
2024,2024-09-15,746419,DET,BAL,672456,700249,"[628451, 669234, 682985, 663837, 690993, 679529, 700242, 693307, 678009]","[683002, 656775, 623993, 677008, 668939, 656811, 681297, 656896, 670869]"
2024,2024-09-15,745852,MIN,CIN,701581,695076,"[670242, 668904, 467793, 663616, 650489, 680777, 686797, 571657, 622534]","[663697, 682829, 663886, 668715, 670770, 664034, 669289, 641584, 682622]"
2024,2024-09-15,745449,PIT,KC,683003,663903,"[643396, 668804, 665833, 457705, 663698, 642133, 693304, 669707, 695257]","[502054, 677951, 521692, 686681, 657557, 624428, 493329, 672580, 641658]"
2024,2024-09-15,745530,PHI,NYM,650911,656849,"[656941, 607208, 547180, 592206, 664761, 592663, 642215, 671083, 679032]","[596019, 668901, 624413, 607043, 502110, 578428, 620443, 621438, 664056]"
2024,2024-09-15,744801,WSH,MIA,669022,670124,"[686611, 695578, 665953, 671277, 677588, 660688, 608336, 696285, 683083]","[669364, 681393, 669394, 660821, 681146, 672640, 691594, 665506, 640902]"
2024,2024-09-15,745693,NYY,BOS,607074,676710,"[650402, 665742, 592450, 665862, 519317, 691176, 683011, 665828, 624431]","[680776, 663853, 646240, 641933, 657136, 807799, 596115, 643376, 678882]"
2024,2024-09-15,744883,TOR,STL,684320,571945,"[664770, 676391, 665489, 687462, 676914, 680718, 677870, 665782, 661531]","[680977, 676475, 571448, 663609, 663457, 671056, 695336, 691023, 672279]"
2024,2024-09-15,746585,CLE,TB,594902,671737,"[682657, 665926, 608070, 647304, 657041, 686823, 682177, 666310, 677587]","[650490, 664040, 691406, 666018, 666185, 666139, 676609, 666163, 676356]"
2024,2024-09-15,746741,CWS,OAK,680732,676664,"[667452, 673357, 643217, 683734, 657757, 682868, 672820, 686676, 676070]","[671732, 667670, 668709, 664913, 680869, 691016, 680474, 668832, 669397]"
2024,2024-09-15,746506,COL,CHC,615698,543294,"[678662, 595909, 686668, 641857, 669911, 656541, 607732, 666134, 668845]","[664023, 621020, 673548, 641355, 670623, 683737, 663538, 691718, 665804]"
2024,2024-09-15,745287,SF,SD,694738,527048,"[592192, 671218, 656305, 666464, 573262, 682617, 689172, 592200, 622268]","[650333, 456781, 595777, 592518, 701538, 593428, 630105, 444482, 553869]"
2024,2024-09-15,746180,LAA,HOU,702674,669854,"[621493, 687263, 694384, 694359, 681351, 666160, 676572, 677941, 605346]","[514888, 670541, 673237, 663656, 605170, 665161, 518792, 676694, 643289]"
2024,2024-09-15,745206,SEA,TEX,669923,571760,"[645302, 677594, 457759, 668227, 641598, 664238, 649966, 571745, 641487]","[543760, 669701, 694671, 663993, 677649, 608348, 665750, 641680, 608671]"
2024,2024-09-15,747151,AZ,MIL,668678,669084,"[606466, 682998, 572233, 553993, 605137, 664983, 672695, 656976, 645444]","[668930, 694192, 642715, 669003, 656555, 641343, 687401, 686217, 606992]"
2024,2024-09-15,747071,ATL,LAD,450203,621111,"[671739, 624585, 542303, 621566, 518595, 606115, 672284, 570482, 593160]","[660271, 605141, 518692, 606192, 669242, 571970, 666158, 605131, 595281]"
2024,2024-09-16,746588,CLE,MIN,571510,641154,"[682657, 665926, 608070, 647304, 657041, 700932, 686823, 666310, 677587]","[622534, 621043, 467793, 668904, 680777, 621439, 571657, 543877, 650489]"
2024,2024-09-16,745773,NYM,WSH,640455,663623,"[578428, 608385, 502110, 624413, 607043, 668901, 621438, 682626, 657193]","[686611, 695578, 660766, 665953, 677588, 545121, 660688, 696285, 683083]"
2024,2024-09-16,747067,ATL,LAD,608331,808967,"[671739, 624585, 542303, 621566, 657656, 669221, 606115, 570482, 593160]","[660271, 605141, 606192, 518692, 669257, 669242, 500743, 571970, 571771]"
2024,2024-09-16,746260,KC,DET,607625,681857,"[502054, 677951, 521692, 686681, 592669, 669004, 624428, 493329, 664728]","[678009, 681481, 663837, 682985, 690993, 679529, 656716, 700242, 668670]"
2024,2024-09-16,746828,CHC,OAK,684007,683155,"[664023, 621020, 673548, 641355, 670623, 683737, 663538, 691718, 665804]","[805779, 667670, 668709, 669127, 680869, 663662, 691016, 663527, 680474]"
2024,2024-09-16,745939,MIL,PHI,650644,624133,"[694192, 663368, 661388, 642715, 596142, 656555, 686217, 687401, 668930]","[656941, 607208, 547180, 592206, 664761, 681082, 592663, 669016, 670276]"
2024,2024-09-16,745130,STL,PIT,669467,694973,"[691026, 676475, 502671, 571448, 680977, 663457, 691023, 686780, 672279]","[643396, 668804, 663698, 656582, 650559, 518735, 694377, 669707, 695257]"
2024,2024-09-17,746502,COL,AZ,622608,518876,"[453568, 678662, 686668, 641857, 663898, 669911, 696100, 666134, 687597]","[682998, 606466, 592626, 572233, 656976, 664983, 553993, 672515, 672695]"
2024,2024-09-17,746179,LAA,CWS,672282,686563,"[621493, 687263, 694384, 694359, 642136, 676572, 641779, 677941, 672569]","[676113, 673357, 643217, 683734, 682868, 672820, 678246, 642020, 676070]"
2024,2024-09-17,745367,SD,HOU,506433,681293,"[650333, 665487, 595777, 592518, 701538, 593428, 630105, 456781, 543309]","[514888, 670541, 673237, 663656, 608324, 605170, 665161, 518792, 643289]"
2024,2024-09-17,746987,BAL,SF,544150,605483,"[596103, 668939, 683002, 623993, 650391, 656896, 656775, 691723, 670869]","[573262, 666149, 664774, 671218, 624424, 672275, 687529, 622268, 689172]"
2024,2024-09-17,746587,CLE,MIN,668909,805673,"[682657, 665926, 608070, 647304, 657041, 700932, 686823, 666310, 677587]","[621439, 670242, 467793, 668904, 663616, 650489, 680777, 686797, 666397]"
2024,2024-09-17,746659,CIN,ATL,682227,656550,"[663697, 682829, 663886, 668715, 670770, 664034, 669289, 641584, 682622]","[671739, 624585, 542303, 621566, 657656, 518595, 593160, 570482, 606115]"
2024,2024-09-17,746015,MIA,LAD,670766,676272,"[669364, 681393, 660821, 669394, 681146, 669065, 672640, 665052, 663743]","[660271, 605141, 518692, 606192, 571970, 669242, 666158, 500743, 676439]"
2024,2024-09-17,745044,TB,BOS,669358,601713,"[650490, 664040, 691406, 666018, 666624, 666139, 676609, 686482, 642350]","[680776, 646240, 641933, 807799, 657136, 677800, 671213, 596115, 678882]"
2024,2024-09-17,745772,NYM,WSH,656731,680730,"[578428, 516782, 624413, 668901, 621438, 502110, 682626, 664056, 682668]","[682928, 695578, 677588, 660766, 671277, 660688, 686611, 608336, 696285]"
2024,2024-09-17,746261,KC,DET,666142,663554,"[502054, 677951, 521692, 686681, 592669, 493329, 657557, 666023, 664728]","[628451, 663837, 682985, 669234, 690993, 679529, 700242, 693307, 678009]"
2024,2024-09-17,746830,CHC,OAK,696136,687765,"[664023, 621020, 673548, 641355, 670623, 683737, 663538, 691718, 542194]","[671732, 667670, 669127, 668709, 680869, 805779, 663527, 663662, 680474]"
2024,2024-09-17,745935,MIL,PHI,593423,554430,"[668930, 694192, 661388, 669003, 642715, 641343, 656555, 686217, 687401]","[656941, 607208, 547180, 592206, 681082, 592663, 669016, 624641, 670276]"
2024,2024-09-17,745122,STL,PIT,458681,663559,"[691026, 663609, 502671, 571448, 680977, 691023, 695336, 686780, 672279]","[693304, 668804, 663698, 457705, 642133, 650559, 669707, 694377, 572191]"
2024,2024-09-18,744961,TEX,TOR,543135,605135,"[543760, 669701, 694671, 666969, 663993, 673962, 641680, 665750, 679822]","[543807, 666182, 665489, 687462, 672386, 676391, 664770, 676914, 677870]"
2024,2024-09-18,746503,COL,AZ,663372,656756,"[686668, 678662, 641857, 663898, 669911, 607732, 696100, 666134, 687597]","[682998, 672695, 592626, 572233, 656976, 664983, 553993, 641645, 645444]"
2024,2024-09-18,746176,LAA,CWS,656288,663436,"[621493, 687263, 694384, 694359, 681351, 676572, 641779, 677941, 672569]","[670032, 673357, 643217, 683734, 657757, 672820, 666150, 686676, 678246]"
2024,2024-09-18,745366,SD,HOU,650633,686613,"[650333, 665487, 595777, 592518, 701538, 593428, 630105, 456781, 543309]","[514888, 670541, 663656, 673237, 608324, 572138, 665161, 518792, 643289]"
2024,2024-09-18,745205,SEA,NYY,693433,661563,"[645302, 677594, 663728, 668227, 670042, 457759, 593871, 641487, 668942]","[650402, 665742, 592450, 669224, 665862, 691176, 519203, 665828, 657077]"
2024,2024-09-18,746831,CHC,OAK,657006,669620,"[664023, 621020, 673548, 641355, 670623, 683737, 663538, 691718, 665804]","[671732, 667670, 669127, 663662, 680869, 805779, 691016, 663527, 669397]"
2024,2024-09-18,746500,COL,AZ,596295,593958,"[686668, 678662, 663898, 669911, 607732, 696100, 656541, 687597, 668845]","[606466, 682998, 545341, 572233, 656976, 553993, 672515, 664983, 672695]"
2024,2024-09-18,746172,LAA,CWS,686799,694363,"[621493, 605346, 694384, 592273, 676572, 642136, 677941, 683021, 672569]","[670032, 676113, 643217, 683734, 657757, 672820, 666150, 678246, 642020]"
2024,2024-09-18,746988,BAL,SF,665152,806185,"[683002, 656775, 623993, 677008, 681297, 656811, 656896, 702616, 543510]","[573262, 664774, 671218, 624424, 666149, 687529, 669477, 622268, 592200]"
2024,2024-09-18,745365,SD,HOU,656302,664285,"[595777, 665487, 592518, 456781, 701538, 593428, 630105, 553869, 663604]","[514888, 670541, 608324, 673237, 572138, 665161, 518792, 643289, 676694]"
2024,2024-09-18,746582,CLE,MIN,676440,641927,"[682657, 657041, 608070, 647304, 681807, 665926, 678877, 666310, 677587]","[650489, 670242, 621043, 467793, 663616, 669304, 686797, 622534, 543877]"
2024,2024-09-18,746662,CIN,ATL,596001,680885,"[663697, 682829, 663886, 668715, 670770, 664034, 669289, 641584, 682622]","[671739, 624585, 542303, 621566, 657656, 593160, 669221, 606115, 570482]"
2024,2024-09-18,746014,MIA,LAD,677960,689017,"[669364, 681393, 660821, 669394, 681146, 669065, 672640, 665052, 663743]","[660271, 605141, 606192, 518692, 669242, 669257, 681624, 571771, 621035]"
2024,2024-09-18,745040,TB,BOS,686752,656557,"[666624, 664040, 691406, 666018, 666139, 676356, 668853, 670764, 666163]","[680776, 646240, 641933, 807799, 657136, 677800, 671213, 596115, 678882]"
2024,2024-09-18,745771,NYM,WSH,500779,687792,"[578428, 516782, 607043, 624413, 621438, 668901, 682626, 664056, 682668]","[682928, 686611, 695578, 665953, 660766, 677588, 545121, 686452, 696285]"
2024,2024-09-18,746254,KC,DET,679525,669373,"[502054, 677951, 521692, 543257, 493329, 592669, 672580, 657557, 641658]","[678009, 681481, 672761, 682985, 679529, 690291, 656716, 700242, 668670]"
2024,2024-09-18,745933,MIL,PHI,642547,605400,"[668930, 694192, 661388, 669003, 642715, 641343, 656555, 686217, 687401]","[656941, 607208, 547180, 592206, 664761, 681082, 669016, 679032, 596117]"
2024,2024-09-18,745121,STL,PIT,543243,663765,"[691026, 676475, 502671, 571448, 680977, 671056, 663457, 691023, 672279]","[643396, 668804, 663698, 457705, 693304, 650559, 694377, 669707, 695257]"
2024,2024-09-19,744959,TEX,TOR,674003,670102,"[543760, 669701, 694671, 666969, 663993, 673962, 641680, 665750, 677649]","[543807, 676914, 665489, 672386, 687462, 676391, 680718, 677870, 694388]"
2024,2024-09-19,745199,SEA,NYY,682243,641482,"[677594, 663728, 668227, 457759, 593871, 641598, 641487, 571745, 664238]","[650402, 665742, 592450, 669224, 665862, 691176, 519203, 683011, 657077]"
2024,2024-09-19,746985,BAL,SF,621107,657277,"[683002, 656775, 623993, 681297, 668939, 656811, 677008, 702616, 656896]","[573262, 664774, 666464, 624424, 666149, 672275, 687529, 669477, 622268]"
2024,2024-09-19,746579,CLE,MIN,676282,680573,"[682657, 700932, 608070, 647304, 657041, 665926, 678877, 677587, 595978]","[622534, 621043, 621439, 467793, 668904, 680777, 571657, 670242, 650489]"
2024,2024-09-19,746663,CIN,ATL,687924,519242,"[663697, 682829, 668715, 664034, 669289, 682622, 642708, 694362, 571912]","[671739, 624585, 542303, 621566, 657656, 518595, 593160, 570482, 606115]"
2024,2024-09-19,744962,TEX,TOR,677958,592332,"[543760, 669701, 694671, 666969, 663993, 665750, 677649, 608348, 641680]","[664770, 676391, 665489, 687462, 676914, 680718, 677870, 694388, 623168]"
2024,2024-09-19,745204,SEA,NYY,669302,657376,"[677594, 663728, 668227, 670042, 457759, 593871, 641487, 664238, 668942]","[650402, 665742, 592450, 665862, 519317, 691176, 519203, 624431, 683011]"
2024,2024-09-19,746011,MIA,LAD,665795,656427,"[669364, 681393, 660821, 669394, 681146, 669065, 672640, 665052, 663743]","[660271, 605141, 518692, 669257, 669242, 571970, 666158, 681624, 621035]"
2024,2024-09-19,745041,TB,BOS,641793,678394,"[666185, 664040, 650490, 666018, 666139, 676609, 666163, 670764, 642350]","[680776, 646240, 641933, 807799, 596115, 671213, 643376, 677800, 686765]"
2024,2024-09-19,745120,STL,PIT,607200,682847,"[691026, 676475, 502671, 571448, 680977, 663457, 691023, 686780, 672279]","[643396, 668804, 665833, 642133, 693304, 650559, 694377, 518735, 669707]"
2024,2024-09-19,745769,NYM,PHI,622663,592836,"[578428, 607043, 668901, 624413, 608385, 502110, 621438, 682626, 682668]","[656941, 607208, 547180, 664761, 592206, 681082, 592663, 669016, 670276]"
2024,2024-09-19,745937,MIL,AZ,668964,694297,"[668930, 694192, 661388, 669003, 663368, 641343, 687401, 686217, 655316]","[682998, 606466, 592626, 572233, 656976, 553993, 664983, 672515, 672695]"
2024,2024-09-19,746823,CHC,WSH,665871,571578,"[664023, 621020, 673548, 641355, 670623, 621550, 663538, 691718, 665804]","[682928, 686611, 695578, 665953, 677588, 660688, 660766, 671117, 696285]"
2024,2024-09-20,746341,HOU,LAA,579328,660761,"[608324, 670541, 663656, 673237, 665161, 605170, 572138, 676694, 643289]","[621493, 687263, 694384, 592273, 681351, 676572, 677941, 672569, 605346]"
2024,2024-09-20,746824,CHC,WSH,592791,592866,"[664023, 621020, 641355, 673548, 683737, 663538, 691718, 621550, 542194]","[682928, 686611, 695578, 665953, 677588, 660688, 608336, 686452, 671117]"
2024,2024-09-20,746661,CIN,PIT,607259,656605,"[663697, 682829, 663886, 668715, 670770, 664034, 641584, 682622, 666181]","[643396, 668804, 665833, 457705, 663698, 693304, 642133, 669707, 695257]"
2024,2024-09-20,745043,TB,TOR,641302,621244,"[650490, 664040, 691406, 666018, 676356, 666139, 666624, 686482, 676609]","[543807, 676391, 665489, 672386, 687462, 676914, 677870, 665782, 682729]"
2024,2024-09-20,746984,BAL,DET,669203,663947,"[683002, 596103, 668939, 623993, 656896, 681297, 691723, 702616, 543510]","[678009, 681481, 663837, 682985, 690993, 679529, 656716, 700242, 668670]"
2024,2024-09-20,746905,BOS,MIN,690916,701581,"[680776, 646240, 641933, 671213, 677800, 657136, 596115, 665839, 678882]","[621439, 663616, 621043, 670242, 668904, 650489, 669304, 467793, 543877]"
2024,2024-09-20,745770,NYM,PHI,656849,650911,"[578428, 516782, 668901, 624413, 607043, 502110, 620443, 664056, 682668]","[656941, 607208, 547180, 664761, 592206, 592663, 624641, 642215, 679032]"
2024,2024-09-20,746013,MIA,ATL,678368,450203,"[669364, 681393, 660821, 669394, 669065, 681146, 672640, 665052, 640902]","[671739, 645277, 542303, 621566, 624585, 657656, 669221, 570482, 606115]"
2024,2024-09-21,744960,TEX,SEA,594798,669923,"[543760, 669701, 694671, 666969, 663993, 641680, 677649, 665750, 680716]","[645302, 677594, 663728, 668227, 670042, 457759, 593871, 641487, 668942]"
2024,2024-09-21,746340,HOU,LAA,434378,542881,"[514888, 670541, 663656, 608324, 673237, 665161, 605170, 676694, 643289]","[621493, 687263, 694384, 607680, 694359, 676572, 642136, 672569, 605346]"
2024,2024-09-21,746256,KC,SF,608379,696131,"[502054, 677951, 521692, 686681, 493329, 669004, 624428, 672580, 664728]","[573262, 592192, 624424, 671218, 672275, 687529, 669477, 689172, 682617]"
2024,2024-09-21,745934,MIL,AZ,607067,668678,"[668930, 694192, 661388, 669003, 642715, 656555, 686217, 596142, 687401]","[682998, 606466, 592626, 572233, 666971, 656976, 553993, 672515, 672695]"
2024,2024-09-21,745123,STL,CLE,502043,594902,"[691026, 676475, 502671, 571448, 680977, 663457, 691023, 695336, 686780]","[682657, 700932, 608070, 647304, 657041, 665926, 686823, 666310, 682177]"
2024,2024-09-21,745364,SD,CWS,605397,676979,"[650333, 665487, 595777, 592518, 701538, 593428, 456781, 630105, 543309]","[666150, 670032, 673357, 643217, 683734, 657757, 672820, 682868, 686676]"
2024,2024-09-21,745606,OAK,NYY,669372,543037,"[671732, 667670, 668709, 669127, 664913, 680869, 691016, 805779, 680474]","[650402, 669224, 592450, 665862, 519317, 519203, 663757, 683011, 657077]"
2024,2024-09-21,746094,LAD,COL,518489,607536,"[660271, 605141, 606192, 518692, 669257, 681624, 500743, 571970, 571771]","[453568, 678662, 641857, 663898, 669911, 656541, 696100, 595909, 687597]"
2024,2024-09-21,746660,CIN,PIT,695076,683003,"[663697, 682829, 663886, 664034, 670770, 669289, 641584, 682622, 666181]","[643396, 668804, 665833, 693304, 650559, 518735, 656582, 694377, 695257]"
2024,2024-09-21,746826,CHC,WSH,543294,669022,"[664023, 621020, 641355, 621550, 683737, 663538, 665804, 691718, 676679]","[686611, 695578, 671277, 660766, 677588, 660688, 608336, 545121, 683083]"
2024,2024-09-21,746983,BAL,DET,700249,681857,"[683002, 656775, 623993, 681297, 668939, 656811, 677008, 656896, 702616]","[628451, 672761, 663837, 682985, 669234, 679529, 700242, 693307, 678009]"
2024,2024-09-21,745038,TB,TOR,671737,684320,"[650490, 664040, 691406, 666018, 666624, 666139, 642350, 666163, 670764]","[543807, 664770, 665489, 687462, 672386, 680718, 676914, 677870, 694388]"
2024,2024-09-21,745768,NYM,PHI,640455,624133,"[578428, 516782, 668901, 624413, 607043, 621438, 682626, 664056, 682668]","[656941, 607208, 547180, 664761, 592206, 592663, 624641, 642215, 679032]"
2024,2024-09-21,746012,MIA,ATL,670124,608331,"[681393, 669394, 681146, 656537, 672640, 691594, 660821, 665506, 663743]","[671739, 645277, 542303, 621566, 624585, 657656, 518595, 570482, 606115]"
2024,2024-09-21,746255,KC,SF,663903,694738,"[624428, 677951, 686681, 521692, 669004, 493329, 666023, 664728, 672580]","[573262, 671218, 664774, 656305, 624424, 666149, 687529, 622268, 592200]"
2024,2024-09-21,744958,TEX,SEA,641540,676106,"[543760, 669701, 694671, 666969, 663993, 677649, 665750, 608348, 608671]","[677594, 663728, 668227, 670042, 457759, 593871, 641487, 664238, 668942]"
2024,2024-09-21,746338,HOU,LAA,669854,672282,"[514888, 670541, 663656, 608324, 673237, 665161, 605170, 676694, 643289]","[621493, 687263, 694384, 694359, 676572, 666160, 681351, 672569, 605346]"
2024,2024-09-21,745936,MIL,AZ,650644,518876,"[668930, 656555, 669003, 642715, 641343, 663368, 687401, 686217, 606992]","[682998, 606466, 592626, 572233, 656976, 664983, 553993, 672695, 645444]"
2024,2024-09-21,745124,STL,CLE,571945,571510,"[691026, 663609, 502671, 571448, 671056, 680977, 691023, 695336, 672279]","[682657, 700932, 608070, 647304, 657041, 665926, 678877, 666310, 677587]"
2024,2024-09-22,745360,SD,CWS,527048,623167,"[650333, 665487, 595777, 592518, 701538, 593428, 630105, 444482, 553869]","[678246, 673357, 683734, 672820, 682868, 666150, 676070, 676113, 642020]"
2024,2024-09-22,745610,OAK,NYY,676664,607074,"[671732, 667670, 669127, 668709, 680869, 663662, 663527, 805779, 669397]","[650402, 665742, 592450, 519317, 691176, 542932, 683011, 665828, 624431]"
2024,2024-09-22,746096,LAD,COL,621111,615698,"[660271, 605141, 518692, 606192, 669242, 571970, 666158, 500743, 676439]","[453568, 678662, 641857, 669911, 663898, 656541, 666134, 595909, 607732]"
2024,2024-09-22,746906,BOS,MIN,676710,805673,"[680776, 663853, 807799, 657136, 671213, 686765, 677800, 665839, 678882]","[621439, 663616, 621043, 670242, 668904, 650489, 467793, 571657, 543877]"
2024,2024-09-22,746903,BOS,MIN,601713,641154,"[680776, 663853, 807799, 596115, 671213, 687093, 677800, 643376, 678882]","[621439, 663616, 621043, 670242, 668904, 650489, 680777, 467793, 571657]"
2024,2024-09-22,746657,CIN,PIT,668881,694973,"[663697, 682829, 663886, 668715, 670770, 664034, 641584, 669289, 666181]","[693304, 665833, 663698, 457705, 642133, 650559, 669707, 694377, 695257]"
2024,2024-09-22,746982,BAL,DET,544150,663947,"[683002, 676059, 623993, 681297, 668939, 656811, 677008, 602104, 656775]","[678009, 681481, 663837, 682985, 690993, 679529, 690291, 700242, 668670]"
2024,2024-09-22,745036,TB,TOR,669358,621114,"[666185, 664040, 691406, 666018, 676356, 666139, 676609, 666163, 670764]","[664770, 676391, 665489, 687462, 680718, 677870, 682729, 694388, 623168]"
2024,2024-09-22,746010,MIA,ATL,670766,656550,"[669364, 681393, 660821, 669394, 669065, 681146, 665052, 660644, 663743]","[671739, 645277, 542303, 621566, 624585, 657656, 570482, 669221, 606115]"
2024,2024-09-22,746339,HOU,LAA,681293,656288,"[514888, 670541, 663656, 608324, 673237, 605170, 665161, 518792, 676694]","[621493, 687263, 592273, 676572, 666160, 681351, 642136, 672569, 605346]"
2024,2024-09-22,746253,KC,SF,607625,605483,"[502054, 677951, 521692, 543257, 592669, 493329, 672580, 641658, 664728]","[573262, 671218, 664774, 656305, 672275, 666464, 687529, 666149, 689172]"
2024,2024-09-22,745929,MIL,AZ,593423,656756,"[694192, 663368, 661388, 656555, 642715, 596142, 686217, 687401, 668930]","[656976, 606466, 592626, 666971, 664983, 605137, 553993, 672515, 672695]"
2024,2024-09-22,745118,STL,CLE,669467,668909,"[691026, 676475, 502671, 571448, 680977, 691023, 663457, 572761, 686780]","[682657, 682177, 608070, 647304, 678877, 686823, 664702, 677587, 595978]"
2024,2024-09-22,746825,CHC,WSH,684007,663623,"[643565, 621020, 673548, 683737, 670623, 621550, 691718, 665804, 670156]","[686611, 695578, 660766, 665953, 660688, 677588, 702358, 696285, 683083]"
2024,2024-09-22,744955,TEX,SEA,571760,693433,"[543760, 669701, 694671, 666969, 663993, 641680, 677649, 608671, 665750]","[645302, 677594, 663728, 668227, 457759, 593871, 641598, 641487, 664238]"
2024,2024-09-22,745608,OAK,NYY,683155,661563,"[671732, 667670, 668709, 669127, 691016, 680869, 664913, 680474, 805779]","[650402, 665742, 592450, 669224, 519317, 665862, 691176, 519203, 683011]"
2024,2024-09-22,746092,LAD,COL,808967,622608,"[660271, 605141, 518692, 606192, 669257, 666158, 669242, 500743, 571771]","[453568, 678662, 641857, 669911, 663898, 656541, 666134, 595909, 696100]"
2024,2024-09-22,745358,SD,CWS,506433,680732,"[595777, 665487, 630105, 592518, 701538, 593428, 444482, 456781, 543309]","[678246, 673357, 643217, 683734, 657757, 672820, 666150, 686676, 676070]"
2024,2024-09-22,745767,NYM,PHI,656731,554430,"[578428, 607043, 624413, 608385, 516782, 682626, 668901, 621438, 682668]","[656941, 607208, 547180, 664761, 592206, 681082, 592663, 669016, 679032]"
2024,2024-09-23,745527,PHI,CHC,605400,663878,"[656941, 607208, 547180, 664761, 592206, 681082, 592663, 669016, 679032]","[643565, 683737, 673548, 641355, 670623, 663538, 691718, 542194, 676679]"
2024,2024-09-23,744885,TOR,BOS,605135,656557,"[543807, 664770, 665489, 687462, 672386, 680718, 676391, 682729, 677870]","[680776, 596115, 671213, 641933, 677800, 657136, 686765, 687093, 678882]"
2024,2024-09-24,746334,HOU,SEA,686613,682243,"[514888, 663656, 608324, 673237, 572138, 605170, 665161, 518792, 676694]","[645302, 677594, 663728, 668227, 670042, 457759, 593871, 641487, 668942]"
2024,2024-09-24,747150,AZ,SF,593958,806185,"[682998, 672695, 592626, 572233, 656976, 553993, 664983, 621028, 645444]","[671218, 666464, 624424, 656305, 666149, 592192, 669477, 687529, 592200]"
2024,2024-09-24,746421,DET,TB,669373,686752,"[678009, 681481, 672761, 682985, 690993, 679529, 656716, 700242, 668670]","[650490, 664040, 676356, 691406, 666624, 676609, 666163, 642350, 670764]"
